cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
"ES0022000005635208CB1P";"2024/03/05";"18:00";"0,195";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/05";"19:00";"0,422";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/05";"20:00";"1,894";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/05";"21:00";"0,809";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/05";"22:00";"0,451";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/05";"23:00";"0,286";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/05";"24:00";"0,226";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"01:00";"0,069";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"02:00";"0,099";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"03:00";"0,068";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"04:00";"0,086";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"05:00";"0,045";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"06:00";"0,183";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"07:00";"0,221";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"08:00";"1,758";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"09:00";"0,702";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"10:00";"0,278";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"11:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"12:00";"0,087";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"13:00";"0,052";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"14:00";"0,189";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"15:00";"0,282";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"16:00";"0,132";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"17:00";"0,218";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"18:00";"0,086";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"19:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"20:00";"0,368";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"21:00";"2,002";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"22:00";"1,178";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"23:00";"0,449";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/06";"24:00";"0,151";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"01:00";"0,073";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"02:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"03:00";"0,066";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"04:00";"0,087";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"05:00";"0,060";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"06:00";"0,337";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"07:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"08:00";"0,804";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"09:00";"0,505";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"10:00";"0,481";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"11:00";"0,448";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"12:00";"0,280";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"13:00";"0,723";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"14:00";"1,092";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"15:00";"0,259";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"16:00";"0,409";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"17:00";"0,204";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"18:00";"0,217";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"19:00";"0,155";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"20:00";"0,666";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"21:00";"0,326";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"22:00";"0,176";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"23:00";"0,153";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/07";"24:00";"0,448";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"01:00";"0,211";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"02:00";"0,092";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"03:00";"0,215";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"04:00";"0,096";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"05:00";"0,069";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"06:00";"0,268";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"07:00";"0,195";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"08:00";"1,019";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"09:00";"0,254";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"10:00";"0,388";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"11:00";"0,189";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"12:00";"0,371";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"13:00";"0,254";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"14:00";"0,829";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"15:00";"1,621";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"16:00";"1,200";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"17:00";"0,423";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"18:00";"0,369";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"19:00";"0,054";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"20:00";"0,766";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"21:00";"0,143";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"22:00";"0,098";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"23:00";"0,199";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/08";"24:00";"0,079";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"01:00";"0,165";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"02:00";"0,496";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"03:00";"0,255";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"04:00";"0,057";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"05:00";"0,095";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"06:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"07:00";"0,329";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"08:00";"0,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"09:00";"0,260";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"10:00";"0,126";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"11:00";"0,438";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"12:00";"0,333";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"13:00";"1,093";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"14:00";"1,777";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"15:00";"1,309";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"16:00";"0,104";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"17:00";"0,212";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"18:00";"0,290";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"19:00";"0,289";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"20:00";"0,857";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"21:00";"0,442";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"22:00";"1,212";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"23:00";"1,233";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/09";"24:00";"1,248";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"01:00";"0,191";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"02:00";"0,326";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"03:00";"0,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"04:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"05:00";"0,053";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"06:00";"0,090";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"07:00";"0,070";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"08:00";"0,162";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"09:00";"0,117";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"10:00";"1,429";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"11:00";"1,281";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"12:00";"0,559";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"13:00";"0,415";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"14:00";"2,525";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"15:00";"1,741";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"16:00";"0,304";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"17:00";"0,160";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"18:00";"0,188";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"19:00";"1,662";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"20:00";"0,340";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"21:00";"0,217";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"22:00";"0,337";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"23:00";"0,207";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/10";"24:00";"0,646";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"01:00";"1,046";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"02:00";"0,240";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"03:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"04:00";"0,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"05:00";"0,104";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"06:00";"0,166";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"07:00";"0,119";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"08:00";"0,971";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"09:00";"0,247";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"10:00";"0,417";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"11:00";"1,271";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"12:00";"0,345";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"13:00";"0,670";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"14:00";"0,851";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"15:00";"0,966";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"16:00";"0,353";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"17:00";"0,332";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"18:00";"0,268";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"19:00";"0,275";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"20:00";"0,770";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"21:00";"0,348";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"22:00";"1,117";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"23:00";"0,377";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/11";"24:00";"0,168";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"01:00";"0,333";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"02:00";"0,108";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"03:00";"0,068";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"04:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"05:00";"0,046";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"06:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"07:00";"0,557";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"08:00";"1,181";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"09:00";"0,322";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"10:00";"0,085";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"11:00";"0,138";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"12:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"13:00";"0,171";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"14:00";"1,651";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"15:00";"0,099";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"16:00";"0,091";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"17:00";"0,246";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"18:00";"1,873";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"19:00";"1,032";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"20:00";"1,715";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"21:00";"0,747";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"22:00";"0,591";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"23:00";"0,397";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/12";"24:00";"0,170";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"01:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"02:00";"0,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"03:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"04:00";"0,072";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"05:00";"0,096";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"06:00";"0,421";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"07:00";"0,236";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"08:00";"1,042";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"09:00";"1,718";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"10:00";"0,069";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"11:00";"0,068";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"12:00";"0,095";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"13:00";"0,555";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"14:00";"0,593";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"15:00";"0,146";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"16:00";"0,182";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"17:00";"0,409";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"18:00";"0,278";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"19:00";"0,496";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"20:00";"1,488";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"21:00";"0,246";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"22:00";"0,345";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"23:00";"0,127";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/13";"24:00";"0,180";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"01:00";"0,094";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"02:00";"0,072";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"03:00";"0,085";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"04:00";"0,049";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"05:00";"0,098";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"06:00";"0,362";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"07:00";"0,138";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"08:00";"0,621";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"09:00";"0,370";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"10:00";"0,276";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"11:00";"0,257";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"12:00";"0,234";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"13:00";"0,356";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"14:00";"1,731";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"15:00";"1,725";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"16:00";"0,681";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"17:00";"0,241";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"18:00";"0,228";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"19:00";"0,275";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"20:00";"0,377";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"21:00";"1,151";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"22:00";"0,962";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"23:00";"0,681";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/14";"24:00";"0,165";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"01:00";"0,060";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"02:00";"0,080";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"03:00";"0,191";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"04:00";"0,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"05:00";"0,093";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"06:00";"0,065";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"07:00";"0,141";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"08:00";"0,451";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"09:00";"0,283";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"10:00";"0,562";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"11:00";"0,211";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"12:00";"0,397";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"13:00";"0,260";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"14:00";"1,474";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"15:00";"1,411";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"16:00";"1,508";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"17:00";"0,320";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"18:00";"0,334";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"19:00";"0,442";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"20:00";"0,356";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"21:00";"0,533";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"22:00";"1,414";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"23:00";"0,425";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/15";"24:00";"0,352";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"01:00";"0,843";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"02:00";"0,773";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"03:00";"0,070";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"04:00";"0,263";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"05:00";"0,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"06:00";"0,070";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"07:00";"0,178";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"08:00";"0,070";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"09:00";"0,099";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"10:00";"0,310";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"11:00";"2,337";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"12:00";"0,940";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"13:00";"0,319";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"14:00";"0,345";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"15:00";"2,603";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"16:00";"1,359";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"17:00";"0,472";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"18:00";"0,554";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"19:00";"1,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"20:00";"1,000";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"21:00";"0,299";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"22:00";"0,369";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"23:00";"0,414";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/16";"24:00";"0,249";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"01:00";"0,711";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"02:00";"0,652";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"03:00";"0,074";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"04:00";"0,095";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"05:00";"0,060";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"06:00";"0,100";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"07:00";"0,092";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"08:00";"0,387";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"09:00";"0,351";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"10:00";"0,769";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"11:00";"0,098";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"12:00";"0,239";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"13:00";"0,186";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"14:00";"0,344";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"15:00";"0,332";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"16:00";"0,096";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"17:00";"0,065";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"18:00";"0,797";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"19:00";"1,052";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"20:00";"1,344";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"21:00";"0,584";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"22:00";"0,368";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"23:00";"0,289";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/17";"24:00";"0,470";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"01:00";"0,149";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"02:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"03:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"04:00";"0,091";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"05:00";"0,334";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"06:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"07:00";"0,123";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"08:00";"0,988";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"09:00";"0,599";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"10:00";"0,264";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"11:00";"0,396";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"12:00";"0,232";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"13:00";"1,017";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"14:00";"1,463";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"15:00";"0,501";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"16:00";"0,365";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"17:00";"0,336";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"18:00";"0,442";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"19:00";"0,404";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"20:00";"1,532";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"21:00";"0,525";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"22:00";"1,197";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"23:00";"0,302";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/18";"24:00";"0,129";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"01:00";"0,131";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"02:00";"0,205";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"03:00";"0,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"04:00";"0,076";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"05:00";"0,201";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"06:00";"0,085";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"07:00";"0,194";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"08:00";"0,627";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"09:00";"1,288";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"10:00";"0,192";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"11:00";"0,426";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"12:00";"0,234";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"13:00";"0,284";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"14:00";"0,284";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"15:00";"0,738";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"16:00";"0,467";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"17:00";"0,332";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"18:00";"0,297";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"19:00";"0,401";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"20:00";"0,988";Real;"0,000"
"ES0022000005635208CB1P";"2024/03/19";"21:00";"0,207";Real;"0,000"
